Local time,Open,High,Low,Close,Volume
02.10.2021 23:00:00.000 GMT+0200,4.57263,4.57263,4.57263,4.57263,0
03.10.2021 23:00:00.000 GMT+0200,4.57076,4.59757,4.56044,4.58835,59172.659400000004
04.10.2021 23:00:00.000 GMT+0200,4.58583,4.62234,4.57797,4.60245,52628.39050000001
05.10.2021 23:00:00.000 GMT+0200,4.60015,4.63003,4.54397,4.54525,53832.919299999994
06.10.2021 23:00:00.000 GMT+0200,4.54470,4.58225,4.53899,4.57999,47434.44000000001
07.10.2021 23:00:00.000 GMT+0200,4.57656,4.62181,4.57525,4.59945,42271.76049999999
08.10.2021 23:00:00.000 GMT+0200,4.59945,4.59945,4.59945,4.59945,0
09.10.2021 23:00:00.000 GMT+0200,4.59945,4.59945,4.59945,4.59945,0
10.10.2021 23:00:00.000 GMT+0200,4.60126,4.61619,4.57801,4.58918,55366.721
11.10.2021 23:00:00.000 GMT+0200,4.58938,4.59184,4.57244,4.57795,39047.879499999995
12.10.2021 23:00:00.000 GMT+0200,4.57738,4.58511,4.56765,4.56985,54188.760599999994
13.10.2021 23:00:00.000 GMT+0200,4.56919,4.58243,4.56242,4.56640,40087.860199999996
14.10.2021 23:00:00.000 GMT+0200,4.56659,4.57859,4.55926,4.56473,43674.8797
15.10.2021 23:00:00.000 GMT+0200,4.56473,4.56473,4.56473,4.56473,0
16.10.2021 23:00:00.000 GMT+0200,4.56473,4.56473,4.56473,4.56473,0
17.10.2021 23:00:00.000 GMT+0200,4.56049,4.59012,4.54640,4.58495,54343.9003
18.10.2021 23:00:00.000 GMT+0200,4.58247,4.58701,4.56870,4.58019,40176.410500000005
19.10.2021 23:00:00.000 GMT+0200,4.58019,4.59966,4.57582,4.57949,64655.10039999999
20.10.2021 23:00:00.000 GMT+0200,4.57951,4.60859,4.57633,4.59856,52698.769799999995
21.10.2021 23:00:00.000 GMT+0200,4.59963,4.60852,4.59165,4.59778,70459.0705
22.10.2021 23:00:00.000 GMT+0200,4.59778,4.59778,4.59778,4.59778,0
23.10.2021 23:00:00.000 GMT+0200,4.59778,4.59778,4.59778,4.59778,0
24.10.2021 23:00:00.000 GMT+0200,4.59513,4.61942,4.58128,4.61155,23566.359999999997
25.10.2021 23:00:00.000 GMT+0200,4.61140,4.62022,4.59571,4.60401,36024.689999999995
26.10.2021 23:00:00.000 GMT+0200,4.60452,4.62625,4.60062,4.61615,31292.819600000003
27.10.2021 23:00:00.000 GMT+0200,4.61589,4.63056,4.60319,4.62240,29805.240399999995
28.10.2021 23:00:00.000 GMT+0200,4.62080,4.63206,4.60465,4.60476,33423.340299999996
29.10.2021 23:00:00.000 GMT+0200,4.60476,4.60476,4.60476,4.60476,0
30.10.2021 23:00:00.000 GMT+0200,4.60476,4.60476,4.60476,4.60476,0
31.10.2021 22:00:00.000 GMT+0100,4.61211,4.62460,4.60274,4.61226,36259.700099999995
01.11.2021 22:00:00.000 GMT+0100,4.61173,4.62532,4.59815,4.60475,30010.1302
02.11.2021 22:00:00.000 GMT+0100,4.60322,4.60795,4.56098,4.57952,43552.0799
03.11.2021 22:00:00.000 GMT+0100,4.57941,4.60758,4.57805,4.59649,41456.6698
04.11.2021 22:00:00.000 GMT+0100,4.59634,4.62739,4.58632,4.59371,34840.5295
05.11.2021 22:00:00.000 GMT+0100,4.59371,4.59371,4.59371,4.59371,0
06.11.2021 22:00:00.000 GMT+0100,4.59371,4.59371,4.59371,4.59371,0
07.11.2021 23:00:00.000 GMT+0100,4.59585,4.59950,4.58436,4.58768,29285.750099999997
08.11.2021 23:00:00.000 GMT+0100,4.58786,4.60031,4.57946,4.58786,32317.3299
09.11.2021 23:00:00.000 GMT+0100,4.58710,4.62062,4.58535,4.60765,62592.139599999995
10.11.2021 23:00:00.000 GMT+0100,4.60175,4.63869,4.60121,4.63189,58532.880300000004
11.11.2021 23:00:00.000 GMT+0100,4.63208,4.64881,4.62547,4.63468,39397.29989999999
12.11.2021 23:00:00.000 GMT+0100,4.63468,4.63468,4.63468,4.63468,0
13.11.2021 23:00:00.000 GMT+0100,4.63468,4.63468,4.63468,4.63468,0
14.11.2021 23:00:00.000 GMT+0100,4.63497,4.64713,4.62104,4.63769,57190.069599999995
15.11.2021 23:00:00.000 GMT+0100,4.63671,4.66689,4.63052,4.65246,62679.9502
16.11.2021 23:00:00.000 GMT+0100,4.65230,4.66323,4.64106,4.65926,70386.17970000001
17.11.2021 23:00:00.000 GMT+0100,4.65915,4.67545,4.64666,4.66595,67085.9798
18.11.2021 23:00:00.000 GMT+0100,4.66429,4.69887,4.66000,4.69148,96560.18029999999
19.11.2021 23:00:00.000 GMT+0100,4.69148,4.69148,4.69148,4.69148,0
20.11.2021 23:00:00.000 GMT+0100,4.69148,4.69148,4.69148,4.69148,0
21.11.2021 23:00:00.000 GMT+0100,4.68806,4.72294,4.68131,4.70225,69468.4599
22.11.2021 23:00:00.000 GMT+0100,4.70119,4.72763,4.69232,4.69965,73263.27079999998
23.11.2021 23:00:00.000 GMT+0100,4.70016,4.70233,4.66860,4.67546,54799.32920000001
24.11.2021 23:00:00.000 GMT+0100,4.67835,4.68030,4.66289,4.66831,34778.8204
25.11.2021 23:00:00.000 GMT+0100,4.67112,4.72296,4.66906,4.70909,56387.41909999999
26.11.2021 23:00:00.000 GMT+0100,4.70909,4.70909,4.70909,4.70909,0
27.11.2021 23:00:00.000 GMT+0100,4.70909,4.70909,4.70909,4.70909,0
28.11.2021 23:00:00.000 GMT+0100,4.70315,4.70989,4.67335,4.67785,76379.0307
29.11.2021 23:00:00.000 GMT+0100,4.66470,4.68671,4.64697,4.65305,90114.2502
30.11.2021 23:00:00.000 GMT+0100,4.64755,4.65698,4.60654,4.62066,92756.05949999999
01.12.2021 23:00:00.000 GMT+0100,4.62047,4.62341,4.58679,4.59415,56114.59939999999
02.12.2021 23:00:00.000 GMT+0100,4.59416,4.62094,4.58340,4.59648,46315.470100000006
03.12.2021 23:00:00.000 GMT+0100,4.59648,4.59648,4.59648,4.59648,0
04.12.2021 23:00:00.000 GMT+0100,4.59648,4.59648,4.59648,4.59648,0
05.12.2021 23:00:00.000 GMT+0100,4.59316,4.60175,4.58387,4.58875,79083.25009999999
06.12.2021 23:00:00.000 GMT+0100,4.58996,4.60234,4.57815,4.58097,51964.140699999996
07.12.2021 23:00:00.000 GMT+0100,4.58030,4.61914,4.57548,4.60625,52684.25969999999
08.12.2021 23:00:00.000 GMT+0100,4.60310,4.62455,4.59613,4.59898,75323.4011
09.12.2021 23:00:00.000 GMT+0100,4.59932,4.62357,4.59604,4.61519,72030.43999999999
10.12.2021 23:00:00.000 GMT+0100,4.61519,4.61519,4.61519,4.61519,0
11.12.2021 23:00:00.000 GMT+0100,4.61519,4.61519,4.61519,4.61519,0
12.12.2021 23:00:00.000 GMT+0100,4.61436,4.64111,4.60165,4.63624,86214.57920000001
13.12.2021 23:00:00.000 GMT+0100,4.63616,4.64531,4.61954,4.62462,79963.24000000002
14.12.2021 23:00:00.000 GMT+0100,4.62481,4.63485,4.61115,4.61505,85320.1208
15.12.2021 23:00:00.000 GMT+0100,4.61885,4.64093,4.61342,4.62895,46558.61979999999
16.12.2021 23:00:00.000 GMT+0100,4.62932,4.63979,4.62150,4.62528,61703.28069999999
17.12.2021 23:00:00.000 GMT+0100,4.62528,4.62528,4.62528,4.62528,0
18.12.2021 23:00:00.000 GMT+0100,4.62528,4.62528,4.62528,4.62528,0
19.12.2021 23:00:00.000 GMT+0100,4.62946,4.64388,4.62010,4.62456,65028.4789
20.12.2021 23:00:00.000 GMT+0100,4.62535,4.63695,4.61600,4.61636,26068.38
21.12.2021 23:00:00.000 GMT+0100,4.61879,4.63732,4.61195,4.62955,48764.389899999995
22.12.2021 23:00:00.000 GMT+0100,4.62730,4.63665,4.61975,4.62802,30493.309800000006
23.12.2021 23:00:00.000 GMT+0100,4.62314,4.63051,4.61095,4.61405,19868.270099999998
24.12.2021 23:00:00.000 GMT+0100,4.61405,4.61405,4.61405,4.61405,0
25.12.2021 23:00:00.000 GMT+0100,4.61405,4.61405,4.61405,4.61405,0
26.12.2021 23:00:00.000 GMT+0100,4.61659,4.62622,4.59422,4.59795,28038.209499999997
27.12.2021 23:00:00.000 GMT+0100,4.59895,4.60759,4.58973,4.59625,17633.190000000002
28.12.2021 23:00:00.000 GMT+0100,4.59539,4.60464,4.58945,4.58976,15661.12
29.12.2021 23:00:00.000 GMT+0100,4.59100,4.59914,4.58445,4.58633,34397.2599
30.12.2021 23:00:00.000 GMT+0100,4.58976,4.60012,4.57855,4.58573,19916.220100000002
31.12.2021 23:00:00.000 GMT+0100,4.58573,4.58573,4.58573,4.58573,0
01.01.2022 23:00:00.000 GMT+0100,4.58573,4.58573,4.58573,4.58573,0
02.01.2022 23:00:00.000 GMT+0100,4.58643,4.59172,4.57122,4.57395,19792.21
03.01.2022 23:00:00.000 GMT+0100,4.57098,4.58087,4.56012,4.56115,18191.7003
04.01.2022 23:00:00.000 GMT+0100,4.56285,4.57620,4.55711,4.56938,41326.6803
05.01.2022 23:00:00.000 GMT+0100,4.56818,4.58410,4.55093,4.55155,26687.849900000005
06.01.2022 23:00:00.000 GMT+0100,4.55158,4.55790,4.53897,4.54124,25352.02010000001
07.01.2022 23:00:00.000 GMT+0100,4.54124,4.54124,4.54124,4.54124,0
08.01.2022 23:00:00.000 GMT+0100,4.54124,4.54124,4.54124,4.54124,0
09.01.2022 23:00:00.000 GMT+0100,4.54279,4.54832,4.52810,4.53736,26545.97990000001
10.01.2022 23:00:00.000 GMT+0100,4.53811,4.54549,4.53215,4.53365,45381.759999999995
11.01.2022 23:00:00.000 GMT+0100,4.53483,4.54139,4.51752,4.52289,35961.819800000005
12.01.2022 23:00:00.000 GMT+0100,4.52047,4.54334,4.51652,4.53666,44964.14970000001
13.01.2022 23:00:00.000 GMT+0100,4.53664,4.54335,4.53145,4.53338,29557.760299999998
14.01.2022 23:00:00.000 GMT+0100,4.53338,4.53338,4.53338,4.53338,0
15.01.2022 23:00:00.000 GMT+0100,4.53338,4.53338,4.53338,4.53338,0
16.01.2022 23:00:00.000 GMT+0100,4.53137,4.53826,4.51587,4.52338,22583.529899999994
17.01.2022 23:00:00.000 GMT+0100,4.52337,4.53971,4.51744,4.52576,49192.1302
18.01.2022 23:00:00.000 GMT+0100,4.53210,4.54418,4.51675,4.51945,60958.199499999995
19.01.2022 23:00:00.000 GMT+0100,4.51378,4.52800,4.50385,4.52116,38403.8395
20.01.2022 23:00:00.000 GMT+0100,4.51836,4.54910,4.50552,4.52738,51253.86
21.01.2022 23:00:00.000 GMT+0100,4.52738,4.52738,4.52738,4.52738,0
22.01.2022 23:00:00.000 GMT+0100,4.52738,4.52738,4.52738,4.52738,0
23.01.2022 23:00:00.000 GMT+0100,4.52155,4.57913,4.51527,4.56240,41401.5
24.01.2022 23:00:00.000 GMT+0100,4.56227,4.59428,4.55650,4.58225,75080.92999999998
25.01.2022 23:00:00.000 GMT+0100,4.57768,4.59569,4.57438,4.58268,56230.64050000001
26.01.2022 23:00:00.000 GMT+0100,4.57945,4.59409,4.54520,4.55535,42869.80969999999
27.01.2022 23:00:00.000 GMT+0100,4.55230,4.59844,4.54903,4.57948,63210.559799999995
28.01.2022 23:00:00.000 GMT+0100,4.57948,4.57948,4.57948,4.57948,0
29.01.2022 23:00:00.000 GMT+0100,4.57948,4.57948,4.57948,4.57948,0
30.01.2022 23:00:00.000 GMT+0100,4.58079,4.60052,4.57547,4.57865,60001.020200000006
31.01.2022 23:00:00.000 GMT+0100,4.57441,4.58858,4.56015,4.56815,76843.6605
01.02.2022 23:00:00.000 GMT+0100,4.56333,4.57304,4.53515,4.53605,76455.28989999999
02.02.2022 23:00:00.000 GMT+0100,4.53695,4.54736,4.51765,4.53745,98822.18049999999
03.02.2022 23:00:00.000 GMT+0100,4.53936,4.56722,4.53225,4.56318,105307.24029999998
04.02.2022 23:00:00.000 GMT+0100,4.56318,4.56318,4.56318,4.56318,0
05.02.2022 23:00:00.000 GMT+0100,4.56318,4.56318,4.56318,4.56318,0
06.02.2022 23:00:00.000 GMT+0100,4.55141,4.56357,4.53201,4.53225,69680.3999
07.02.2022 23:00:00.000 GMT+0100,4.53384,4.54381,4.51892,4.52415,47736.380500000014
08.02.2022 23:00:00.000 GMT+0100,4.52521,4.52839,4.48715,4.48931,64582.109800000006
09.02.2022 23:00:00.000 GMT+0100,4.49105,4.50645,4.48161,4.50065,88810.37040000001
10.02.2022 23:00:00.000 GMT+0100,4.49710,4.57614,4.49548,4.56313,149353.78040000002
11.02.2022 23:00:00.000 GMT+0100,4.56313,4.56313,4.56313,4.56313,0
12.02.2022 23:00:00.000 GMT+0100,4.56313,4.56313,4.56313,4.56313,0
13.02.2022 23:00:00.000 GMT+0100,4.56668,4.58661,4.52785,4.54103,96342.0111
14.02.2022 23:00:00.000 GMT+0100,4.54555,4.55129,4.48980,4.49305,62971.2794
15.02.2022 23:00:00.000 GMT+0100,4.49531,4.50346,4.48149,4.49155,35051.050299999995
16.02.2022 23:00:00.000 GMT+0100,4.49399,4.52893,4.48970,4.52096,52375.300800000005
17.02.2022 23:00:00.000 GMT+0100,4.51995,4.53806,4.51007,4.52362,46614.859599999996
18.02.2022 23:00:00.000 GMT+0100,4.52362,4.52362,4.52362,4.52362,0
19.02.2022 23:00:00.000 GMT+0100,4.52362,4.52362,4.52362,4.52362,0
20.02.2022 23:00:00.000 GMT+0100,4.52765,4.54212,4.50655,4.53426,40680.16040000001
21.02.2022 23:00:00.000 GMT+0100,4.53355,4.55565,4.52806,4.53913,71060.7108
22.02.2022 23:00:00.000 GMT+0100,4.54125,4.58177,4.52449,4.57806,48500.5295
23.02.2022 23:00:00.000 GMT+0100,4.58396,4.71955,4.58056,4.61943,88235.90039999998
24.02.2022 23:00:00.000 GMT+0100,4.61938,4.67065,4.61370,4.63616,62995.120200000005
